date_time,b_code,usage,peak
202201100345,SGBD,268.2,1072.8
202201100400,SGBD,270.36,1081.44
202201100415,SGBD,270,1080
202201100430,SGBD,267.48,1069.92
202201100445,SGBD,272.34,1089.36
202201100500,SGBD,273.06,1092.24
202201100515,SGBD,271.26,1085.04
202201100530,SGBD,277.2,1108.8
202201100545,SGBD,280.26,1121.04
202201100600,SGBD,277.38,1109.52
202201100615,SGBD,279.18,1116.72
202201100630,SGBD,280.98,1123.92
202201100645,SGBD,282.06,1128.24
202201100700,SGBD,280.8,1123.2
202201100715,SGBD,280.8,1123.2
202201100730,SGBD,281.88,1127.52
202201100745,SGBD,279.72,1118.88
202201100800,SGBD,277.2,1108.8
202201100815,SGBD,276.66,1106.64
202201100830,SGBD,277.2,1108.8
202201100845,SGBD,275.76,1103.04
202201100900,SGBD,280.26,1121.04
202201100915,SGBD,279.18,1116.72
202201100930,SGBD,281.16,1124.64
202201100945,SGBD,278.28,1113.12
202201101000,SGBD,280.44,1121.76
202201101015,SGBD,282.96,1131.84
202201101030,SGBD,282.6,1130.4
202201101045,SGBD,279.9,1119.6
202201101100,SGBD,285.3,1141.2
202201101115,SGBD,284.58,1138.32
202201101130,SGBD,284.58,1138.32
202201101145,SGBD,284.58,1138.32
202201101200,SGBD,287.1,1148.4
202201101215,SGBD,286.56,1146.24
202201101230,SGBD,285.12,1140.48
202201101245,SGBD,285.12,1140.48
202201101300,SGBD,282.6,1130.4
202201101315,SGBD,284.76,1139.04
202201101330,SGBD,285.84,1143.36
202201101345,SGBD,286.02,1144.08
202201101400,SGBD,285.84,1143.36
202201101415,SGBD,286.02,1144.08
202201101430,SGBD,288.72,1154.88
202201101445,SGBD,287.64,1150.56
202201101500,SGBD,287.28,1149.12
202201101515,SGBD,286.56,1146.24
202201101530,SGBD,286.38,1145.52
202201101545,SGBD,284.76,1139.04
202201101600,SGBD,283.5,1134
202201101615,SGBD,283.14,1132.56
202201101630,SGBD,280.98,1123.92
202201101645,SGBD,280.98,1123.92
202201101700,SGBD,283.14,1132.56
202201101715,SGBD,283.68,1134.72
202201101730,SGBD,288.72,1154.88
202201101745,SGBD,286.38,1145.52
202201101800,SGBD,287.46,1149.84
202201101815,SGBD,287.82,1151.28
202201101830,SGBD,289.62,1158.48
202201101845,SGBD,285.66,1142.64
202201101900,SGBD,288.18,1152.72
202201101915,SGBD,283.68,1134.72
202201101930,SGBD,285.66,1142.64
202201101945,SGBD,283.14,1132.56
202201102000,SGBD,282.6,1130.4
202201102015,SGBD,281.34,1125.36
202201102030,SGBD,279.9,1119.6
202201102045,SGBD,278.28,1113.12
202201102100,SGBD,280.62,1122.48
202201102115,SGBD,278.46,1113.84
202201102130,SGBD,277.74,1110.96
202201102145,SGBD,279.72,1118.88
202201102200,SGBD,280.62,1122.48
202201102215,SGBD,277.02,1108.08
202201102230,SGBD,276.66,1106.64
202201102245,SGBD,280.62,1122.48
202201102300,SGBD,285.48,1141.92
202201102315,SGBD,281.88,1127.52
202201102330,SGBD,281.88,1127.52
202201102345,SGBD,285.3,1141.2
202201110000,SGBD,285.66,1142.64
202201110015,SGBD,281.88,1127.52
202201110030,SGBD,282.96,1131.84
202201110045,SGBD,284.58,1138.32
202201110100,SGBD,279.9,1119.6
202201110115,SGBD,275.4,1101.6
202201110130,SGBD,274.86,1099.44
202201110145,SGBD,275.58,1102.32
202201110200,SGBD,277.56,1110.24
202201110215,SGBD,274.32,1097.28
202201110230,SGBD,274.5,1098
202201110245,SGBD,277.38,1109.52
202201110300,SGBD,274.86,1099.44
202201110315,SGBD,274.14,1096.56
202201110330,SGBD,275.76,1103.04
202201110345,SGBD,273.78,1095.12
202201110400,SGBD,274.32,1097.28
202201110415,SGBD,279,1116
202201110430,SGBD,277.2,1108.8
202201110445,SGBD,277.2,1108.8
202201110500,SGBD,279.18,1116.72
202201110515,SGBD,277.74,1110.96
202201110530,SGBD,287.82,1151.28
202201110545,SGBD,292.68,1170.72
202201110600,SGBD,301.14,1204.56
202201110615,SGBD,306.54,1226.16
202201110630,SGBD,311.94,1247.76
202201110645,SGBD,320.76,1283.04
202201110700,SGBD,335.88,1343.52
202201110715,SGBD,345.24,1380.96
202201110730,SGBD,357.48,1429.92
202201110745,SGBD,368.1,1472.4
202201110800,SGBD,388.8,1555.2
202201110815,SGBD,397.44,1589.76
202201110830,SGBD,400.86,1603.44
202201110845,SGBD,403.92,1615.68
202201110900,SGBD,412.38,1649.52
202201110915,SGBD,418.32,1673.28
202201110930,SGBD,423.54,1694.16
202201110945,SGBD,425.88,1703.52
